Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response_Onset,Response_Offset,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140
Rat,15004,1,1,12,Audiovisual,PI,8;16;32,16,7.42399999999998;9.29399999999987;12.5209999999997;15.2629999999999;52.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15004,1,1,13,Audiovisual,PI,8;16;32,16,12.223;14.1109999999999;15.0039999999999;16.7359999999999;17.7460000000001;20.4539999999997;21.6869999999999;21.8289999999997;22.8940000000002;57.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15004,1,1,14,Audiovisual,PI,8;16;32,16,18.8530000000001;19.7579999999998;20.6589999999997;21.8829999999998;22.058;22.3189999999995;22.683;23.3220000000001;23.643;24.1009999999997;25.7169999999996;26.0819999999994;26.8559999999998;27.924;29.5140000000001;31.1539999999995;51.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15004,1,1,15,Audiovisual,PI,8;16;32,16,14.5109999999995;16.3459999999996;17.6579999999994;18.9619999999995;19.375;20.5839999999998;21.3759999999993;22.8859999999995;24.4380000000001;25.2550000000001;25.9690000000001;27.1139999999996;28.6390000000001;29.3159999999998;50.0009999999993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15004,1,1,16,Audiovisual,PI,8;16;32,16,4.17699999999968;6.17699999999968;8.89699999999994;10.3140000000003;11.2950000000001;12.0389999999998;12.8279999999995;42.7340000000004;53.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15004,1,1,17,Audiovisual,PI,8;16;32,16,25.1630000000005;27.0230000000001;28.1880000000001;29.384;33.9710000000005;35.335;48.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,1,Audiovisual,PI,8;16;32,8,6.096;6.34399999999999;6.69299999999998;7.18899999999996;8.90100000000001;9.762;10.595;10.908;11.497;12.034;13.219;13.683;15.006;15.773;16.439;17.192;17.891;63.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,2,Audiovisual,PI,8;16;32,8,2.78300000000002;4.21699999999998;5.61199999999997;6.13;6.85500000000002;7.40200000000004;8.52700000000004;9.12300000000005;9.43200000000002;9.899;10.288;10.776;11.522;12.775;13.27;18.836;58.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,3,Audiovisual,PI,8;16;32,8,2.40699999999993;3.86699999999996;4.78099999999995;5.08199999999988;5.52399999999989;6.02500000000009;6.86099999999988;7.19699999999989;7.93399999999997;8.86599999999999;8.93000000000006;9.21399999999994;9.62200000000007;11.1079999999999;11.7729999999999;13.2270000000001;14.211;64.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,4,Audiovisual,PI,8;16;32,8,3.00300000000016;3.48500000000013;3.56800000000021;4.08500000000004;5.02300000000014;5.55300000000011;6.154;6.48800000000006;7.22900000000004;7.60100000000011;7.87800000000016;8.14500000000021;9.06900000000019;9.56700000000001;9.96900000000005;11.2380000000001;11.5360000000001;11.9190000000001;12.3210000000001;12.662;13.5130000000001;14.2360000000001;15.0350000000001;15.2140000000002;51.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,5,Audiovisual,PI,8;16;32,8,4.40299999999979;5;5.57899999999972;5.81799999999976;6.28699999999981;6.72800000000007;7.55299999999988;8.10099999999966;8.53699999999981;8.86099999999988;9.30400000000009;10.6549999999997;10.8649999999998;11.5169999999998;12.471;49.0009999999998,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,6,Audiovisual,PI,8;16;32,8,2.29799999999977;3.03999999999996;3.77700000000004;4.93899999999985;5.19700000000012;5.60599999999977;6.22299999999996;6.48900000000003;6.84899999999971;7.38000000000011;7.64300000000003;8.07299999999987;8.65900000000011;9.21299999999974;9.49499999999989;9.85799999999972;11.2999999999997;12.1839999999997;57.0009999999998,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,7,Audiovisual,PI,8;16;32,8,1.98300000000017;2.75300000000016;3.34799999999996;3.80600000000004;4.02799999999979;4.33300000000008;4.50500000000011;5.02799999999979;5.52599999999984;5.74699999999984;5.95400000000018;6.3130000000001;7.23399999999992;7.74499999999989;8.1579999999999;9.13200000000006;9.53899999999976;9.83599999999979;10.3269999999998;11.0140000000001;11.4589999999998;12.502;48.0009999999998,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,8,Audiovisual,PI,8;16;32,8,3.35699999999997;4.13400000000001;4.41400000000022;5.25799999999981;5.42399999999998;5.83399999999983;6.08699999999999;6.46000000000004;7.43600000000015;8.01899999999978;8.34700000000021;8.72400000000016;9.03600000000006;9.58500000000004;10.04;10.4319999999998;11.1759999999999;12.1669999999999;12.6480000000001;13.788;14.3969999999999;15.6660000000002;55.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,9,Audiovisual,PI,8;16;32,8,39.5340000000001;41.509;41.9990000000003;42.538;43.029;43.9050000000002;44.2820000000002;44.683;45.0360000000001;45.3050000000003;45.8580000000002;46.48;46.982;49.7670000000003;50.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,10,Audiovisual,PI,8;16;32,8,2.76600000000008;3.83600000000024;4.17200000000003;5.17700000000014;5.32500000000027;5.94100000000026;6.28200000000015;6.75399999999991;7.13500000000022;8.02199999999994;8.41800000000012;9.8090000000002;10.1860000000002;10.9520000000002;11.4940000000001;11.8470000000002;57.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,11,Audiovisual,PI,8;16;32,8,3.81099999999969;5.85799999999972;6.49299999999994;6.99699999999984;7.62300000000005;8.35500000000002;9.23000000000002;9.80499999999984;11.2919999999999;12.0360000000001;13.0140000000001;52.0009999999998,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,12,Audiovisual,PI,8;16;32,8,31.8980000000001;32.5879999999997;34.462;36.5279999999998;37.3150000000001;37.7539999999999;38.0099999999998;38.558;39.0459999999998;39.3200000000002;39.6080000000002;40.2339999999999;40.7199999999998;41.3910000000001;41.826;42.6030000000001;43.2889999999998;43.701;44.328;44.8629999999998;45.712;48.0009999999998,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,13,Audiovisual,PI,8;16;32,8,10.3420000000001;11.8969999999999;12.3209999999999;12.79;13.3560000000002;13.797;14.2719999999999;14.48;14.953;15.3510000000001;16.4050000000002;17.752;49.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,14,Audiovisual,PI,8;16;32,8,8.1550000000002;9.65999999999985;9.82600000000002;12.4470000000001;13.2919999999999;13.8490000000002;14.5790000000002;15.2730000000001;16.0619999999999;16.4380000000001;16.799;17.3699999999999;18.0799999999999;18.3209999999999;18.9050000000002;19.5120000000002;63.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,15,Audiovisual,PI,8;16;32,8,26.0800000000008;27.0750000000007;27.8560000000007;28.5170000000007;28.8060000000005;29.3050000000003;29.5450000000001;29.8860000000004;30.1710000000003;30.473;30.8320000000003;31.4100000000008;31.8410000000004;32.1120000000001;32.9950000000008;33.643;34.2190000000001;35.1980000000003;35.366;35.6660000000002;36.1270000000004;36.5290000000005;61.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,16,Audiovisual,PI,8;16;32,8,2.74200000000019;3.84799999999996;4.62400000000071;5.25500000000011;5.72400000000016;6.1210000000001;6.62800000000061;7.0610000000006;7.52100000000064;8.48900000000049;8.5570000000007;9.7460000000001;10.3010000000004;10.5610000000006;62.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,17,Audiovisual,PI,8;16;32,8,2.10000000000036;2.81400000000031;3.3720000000003;4.07600000000002;4.47800000000007;5.08200000000034;5.3119999999999;5.65599999999995;6.02099999999973;6.65599999999995;6.93599999999969;7.33200000000034;7.89999999999964;8.12899999999991;8.54500000000007;8.86599999999999;9.31700000000001;10.2960000000003;10.6779999999999;11.1779999999999;56.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,18,Audiovisual,PI,8;16;32,8,2.26699999999983;3.7470000000003;4.28099999999995;4.70100000000002;5.43199999999979;6.08799999999974;6.41200000000026;6.66699999999946;7.36499999999978;7.72199999999975;8.20600000000013;8.30000000000018;8.55599999999959;9.47999999999956;9.77700000000004;10.7380000000003;11.2399999999998;11.9369999999999;57.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,19,Audiovisual,PI,8;16;32,8,1.79399999999987;2.01900000000023;2.52400000000034;3.04699999999957;3.34000000000015;4.17600000000039;4.53399999999965;5.34199999999964;6.11099999999988;6.40999999999985;6.78799999999956;7.00799999999981;7.31999999999971;7.86300000000028;8.21200000000044;9.00900000000002;9.30100000000039;10.6199999999999;11.2449999999999;12.0540000000001;13.223;13.6080000000002;13.8829999999998;14.4070000000002;15.5190000000002;17.0330000000004;17.3689999999997;18.2520000000004;18.4390000000003;18.9589999999998;55.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,20,Audiovisual,PI,8;16;32,8,1.88000000000011;3.15800000000036;3.36099999999988;3.76299999999992;4.21399999999994;4.52700000000004;5.04600000000028;5.26400000000012;5.53499999999985;6.125;6.44000000000051;6.98499999999967;7.28200000000015;7.98000000000047;8.4960000000001;8.99300000000039;9.63200000000052;10.6810000000005;59.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,21,Audiovisual,PI,8;16;32,8,4.91600000000017;5.84599999999955;6.48300000000018;48.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,22,Audiovisual,PI,8;16;32,8,3.03099999999995;3.24199999999928;4.07999999999993;4.72499999999945;5.11699999999928;5.58599999999933;5.78399999999965;5.99399999999969;6.36399999999958;6.70199999999932;6.90699999999924;7.23899999999958;9.11999999999989;9.32499999999982;9.69599999999991;50.0009999999993,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,1,Audiovisual,PI,8;16;32,16,0.846000000000004;2.126;2.66400000000002;3.12300000000002;3.471;4.26600000000002;5.20000000000002;5.667;6.08600000000001;6.82400000000001;7.68800000000002;8.08700000000002;8.74200000000002;9.227;10.407;11.252;12.191;13.019;16.219;32.479;33.185;55.335;56.212;56.92;57.568;58.199;59.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,2,Audiovisual,PI,8;16;32,16,2.488;3.62699999999995;4.89999999999998;5.92599999999999;7.01099999999997;7.80199999999996;8.55499999999995;9.30199999999996;10.689;10.889;11.538;11.887;12.706;13.557;13.6559999999999;14.169;14.478;14.775;15.541;15.726;16.103;16.613;50.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,3,Audiovisual,PI,8;16;32,16,11.732;12.366;13.5759999999999;14.649;15.9549999999999;16.304;16.702;17.285;17.6909999999999;18.4749999999999;18.737;19.093;19.293;20.4829999999999;21.271;21.553;21.9259999999999;22.7289999999999;23.086;23.405;24.044;25.5519999999999;26.7099999999999;27.519;28.831;29.2249999999999;29.653;31.194;36.5999999999999;56.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,4,Audiovisual,PI,8;16;32,16,6.79500000000007;7.38400000000001;7.82200000000012;7.93900000000008;8.64300000000003;9.44800000000009;9.85800000000018;10.1030000000001;10.6960000000001;11.1210000000001;12.0170000000001;12.4150000000002;12.635;12.8320000000001;13.3870000000002;13.8630000000001;14.317;15.3390000000002;15.643;15.7520000000002;16.192;16.6940000000002;17.2270000000001;17.5540000000001;18.1650000000002;18.6110000000001;18.8040000000001;19.21;19.5690000000002;20.0700000000002;20.395;20.8780000000002;21.9360000000002;22.8870000000002;23.192;23.981;24.116;24.278;25.181;25.972;27.1210000000001;28.2170000000001;29.9100000000001;30.2560000000001;60.001,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,5,Audiovisual,PI,8;16;32,16,3.95099999999979;5.66999999999985;5.78599999999983;6.03399999999988;6.99199999999996;7.6869999999999;7.82299999999987;8.55899999999997;8.87899999999991;9.79199999999992;10.0249999999999;10.2139999999999;10.3639999999998;11.0039999999999;11.6589999999999;12.1969999999999;12.5709999999999;12.9689999999998;14.0049999999999;14.2359999999999;14.5759999999998;15.1509999999998;17.134;17.634;18.76;20.1309999999999;21.223;21.9859999999999;23.0169999999998;23.924;61.0009999999998,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,6,Audiovisual,PI,8;16;32,16,4.13099999999986;4.33099999999968;5.17699999999968;6.05600000000004;6.94999999999982;7.7529999999997;8.49499999999989;8.78399999999965;9.42999999999984;9.75700000000006;10.893;11.3649999999998;11.5519999999997;11.9139999999998;12.2649999999999;12.5160000000001;12.877;13.2439999999997;13.8689999999997;14.3499999999999;14.6999999999998;15.306;15.6729999999998;16.4870000000001;16.7129999999997;17.5229999999997;18.4849999999997;18.768;19.2639999999997;19.991;20.835;21.5859999999998;21.8409999999999;22.1909999999998;22.509;23.4690000000001;23.779;24.7489999999998;25.4400000000001;25.8959999999997;27.1279999999997;30.2079999999996;31.0899999999997;32.317;33.9969999999998;34.529;37.1399999999999;64.0009999999998,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,7,Audiovisual,PI,8;16;32,16,15.2669999999998;16.038;17.3200000000002;18.152;18.6729999999998;19.6779999999999;19.9299999999998;20.2669999999998;21.2309999999998;21.4780000000001;22.1199999999999;22.4740000000002;22.8339999999998;23.116;23.768;23.9499999999998;24.9360000000002;25.3910000000001;25.701;27.0030000000002;27.2240000000002;27.7710000000002;28.7759999999998;29.1929999999998;30.0549999999998;30.29;30.7399999999998;31.4679999999998;32.3269999999998;33.5039999999999;35.1610000000001;35.8960000000002;40.3000000000002;54.0009999999998,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,8,Audiovisual,PI,8;16;32,16,5.40599999999995;6.20399999999972;6.66799999999967;8.17899999999963;8.7829999999999;10.4059999999999;11.1889999999999;11.3829999999998;11.8939999999998;12.7139999999999;12.9319999999998;13.2539999999999;13.5219999999999;13.8629999999998;14.6959999999999;14.9409999999998;15.3199999999997;16.0459999999998;17.52;18.7799999999997;19.1309999999999;19.8389999999999;20.0589999999997;20.3039999999996;20.5749999999998;21.1709999999998;21.9719999999998;22.366;22.864;24.4579999999996;24.788;25.1399999999999;25.5339999999997;26.7279999999996;27.8689999999997;29.096;50.0009999999998,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rat,15005,1,1,9,Audiovisual,PI,8;16;32,16,33.2960000000003;33.7610000000004;33.9409999999998;34.3869999999997;34.8879999999999;35.3760000000002;35.9009999999998;36.3379999999997;36.5969999999998;38.0529999999999;38.2759999999998;38.8959999999997;39.8779999999997;40.1270000000004;40.375;40.6170000000002;41.0299999999997;41.3519999999999;42.2139999999999;42.4359999999997;42.7939999999999;43.1180000000004;43.6710000000003;44.0529999999999;44.701;45.6490000000003;45.9850000000006;46.3010000000004;47.3310000000001;48.1909999999998;48.6790000000001;49.2049999999999;49.5600000000004;50.7520000000004;51.7690000000002;52.0010000000002,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
