Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Condition,date,ToD,exclude
Human,2,1,2,2,Visual,TR,1,1,1.017666654,36,22.11.2017,1127,FALSE
Human,2,1,2,3,Visual,TR,1,1,1.000747882,36,22.11.2017,1127,FALSE
Human,2,1,2,4,Visual,TR,1,1,0.950109385,36,22.11.2017,1127,FALSE
Human,2,1,2,5,Visual,TR,1,1,0.934003118,36,22.11.2017,1127,FALSE
Human,2,1,2,6,Visual,TR,1,1,0.984410316,36,22.11.2017,1127,FALSE
Human,2,1,2,7,Visual,TR,1,1,0.883987593,36,22.11.2017,1127,FALSE
Human,2,1,1,45,Visual,TR,1,1,1.100735194,NaN,22.11.2017,1054,FALSE
Human,2,1,1,46,Visual,TR,1,1,1.034039684,NaN,22.11.2017,1054,FALSE
Human,2,1,1,47,Visual,TR,1,1,1.050048624,NaN,22.11.2017,1054,FALSE
Human,2,1,1,48,Visual,TR,1,1,0.850681211,NaN,22.11.2017,1054,FALSE
Human,2,1,1,49,Visual,TR,1,1,0.967271671,NaN,22.11.2017,1054,FALSE
Human,2,1,1,36,Visual,TR,1,1,0.984065139,NaN,22.11.2017,1054,FALSE
Human,2,1,1,37,Visual,TR,1,1,1.016866365,NaN,22.11.2017,1054,FALSE
Human,2,1,1,38,Visual,TR,1,1,0.933970413,NaN,22.11.2017,1054,FALSE
Human,2,1,1,39,Visual,TR,1,1,0.884074675,NaN,22.11.2017,1054,FALSE
Human,2,1,1,40,Visual,TR,1,1,0.917256146,NaN,22.11.2017,1054,FALSE
Human,2,1,1,41,Visual,TR,1,1,1.050798477,NaN,22.11.2017,1054,FALSE
Human,2,1,3,22,Visual,TR,1,1,0.804568624,36,22.11.2017,1208,FALSE
Human,2,1,3,23,Visual,TR,1,1,0.769771206,36,22.11.2017,1208,FALSE
Human,2,1,3,24,Visual,TR,1,1,0.953628136,36,22.11.2017,1208,FALSE
Human,2,1,3,25,Visual,TR,1,1,0.970468494,36,22.11.2017,1208,FALSE
Human,2,1,3,26,Visual,TR,1,1,0.9369978,36,22.11.2017,1208,FALSE
Human,2,1,3,27,Visual,TR,1,1,0.85346863,36,22.11.2017,1208,FALSE
Human,2,1,3,28,Visual,TR,1,1,0.886764372,36,22.11.2017,1208,FALSE
Human,2,1,3,29,Visual,TR,1,1,0.803245447,36,22.11.2017,1208,FALSE
Human,2,1,3,30,Visual,TR,1,1,0.736226039,36,22.11.2017,1208,FALSE
Human,2,1,3,31,Visual,TR,1,1,0.786182458,36,22.11.2017,1208,FALSE
Human,2,1,3,32,Visual,TR,1,1,0.836625513,36,22.11.2017,1208,FALSE
Human,2,1,3,33,Visual,TR,1,1,0.736229585,36,22.11.2017,1208,FALSE
Human,2,1,3,34,Visual,TR,1,1,0.719587821,36,22.11.2017,1208,FALSE
Human,2,1,3,35,Visual,TR,1,1,0.703956763,36,22.11.2017,1208,FALSE
Human,2,1,3,36,Visual,TR,1,1,0.836894641,36,22.11.2017,1208,FALSE
Human,2,1,3,37,Visual,TR,1,1,0.836581381,36,22.11.2017,1208,FALSE
Human,2,1,3,38,Visual,TR,1,1,0.702722639,36,22.11.2017,1208,FALSE
Human,2,1,3,39,Visual,TR,1,1,0.786487443,36,22.11.2017,1208,FALSE
Human,2,1,3,40,Visual,TR,1,1,0.80382153,36,22.11.2017,1208,FALSE
Human,2,1,3,41,Visual,TR,1,1,0.719984617,36,22.11.2017,1208,FALSE
Human,2,1,3,42,Visual,TR,1,1,0.786397208,36,22.11.2017,1208,FALSE
Human,2,1,3,43,Visual,TR,1,1,0.8200862,36,22.11.2017,1208,FALSE
Human,2,1,3,44,Visual,TR,1,1,0.78694492,36,22.11.2017,1208,FALSE
Human,2,1,3,45,Visual,TR,1,1,0.719918419,36,22.11.2017,1208,FALSE
Human,2,1,3,46,Visual,TR,1,1,0.803172156,36,22.11.2017,1208,FALSE
Human,2,1,3,47,Visual,TR,1,1,0.853327171,36,22.11.2017,1208,FALSE
Human,2,1,3,48,Visual,TR,1,1,0.752869772,36,22.11.2017,1208,FALSE
Human,2,1,3,49,Visual,TR,1,1,0.853504093,36,22.11.2017,1208,FALSE
Human,2,1,1,28,Visual,TR,1,1,0.98424285,NaN,22.11.2017,1054,FALSE
Human,2,1,1,29,Visual,TR,1,1,1.067492647,NaN,22.11.2017,1054,FALSE
Human,2,1,1,30,Visual,TR,1,1,0.984175075,NaN,22.11.2017,1054,FALSE
Human,2,1,1,31,Visual,TR,1,1,1.100881382,NaN,22.11.2017,1054,FALSE
Human,2,1,1,32,Visual,TR,1,1,0.950650004,NaN,22.11.2017,1054,FALSE
Human,2,1,1,33,Visual,TR,1,1,1.017319113,NaN,22.11.2017,1054,FALSE
Human,2,1,1,34,Visual,TR,1,1,0.884020298,NaN,22.11.2017,1054,FALSE
Human,2,1,1,35,Visual,TR,1,1,1.017385312,NaN,22.11.2017,1054,FALSE
Human,2,1,2,27,Visual,TR,1,1,0.950708321,36,22.11.2017,1127,FALSE
Human,2,1,2,28,Visual,TR,1,1,1.034219759,36,22.11.2017,1127,FALSE
Human,2,1,2,29,Visual,TR,1,1,1.067478856,36,22.11.2017,1127,FALSE
Human,2,1,2,30,Visual,TR,1,1,1.000715571,36,22.11.2017,1127,FALSE
Human,2,1,2,31,Visual,TR,1,1,0.967310287,36,22.11.2017,1127,FALSE
Human,2,1,2,32,Visual,TR,1,1,1.0834941,36,22.11.2017,1127,FALSE
Human,2,1,2,33,Visual,TR,1,1,1.050722034,36,22.11.2017,1127,FALSE
Human,2,1,2,34,Visual,TR,1,1,1.017398709,36,22.11.2017,1127,FALSE
Human,2,1,2,35,Visual,TR,1,1,1.050714941,36,22.11.2017,1127,FALSE
Human,2,1,2,36,Visual,TR,1,1,0.88393755,36,22.11.2017,1127,FALSE
Human,2,1,2,37,Visual,TR,1,1,0.934029124,36,22.11.2017,1127,FALSE
Human,2,1,2,38,Visual,TR,1,1,1.184191073,36,22.11.2017,1127,FALSE
Human,2,1,2,39,Visual,TR,1,1,0.750571748,36,22.11.2017,1127,FALSE
Human,2,1,2,40,Visual,TR,1,1,0.700713444,36,22.11.2017,1127,FALSE
Human,2,1,2,41,Visual,TR,1,1,0.750063834,36,22.11.2017,1127,FALSE
Human,2,1,2,42,Visual,TR,1,1,0.900874841,36,22.11.2017,1127,FALSE
Human,2,1,2,43,Visual,TR,1,1,0.752143168,36,22.11.2017,1127,FALSE
Human,2,1,2,44,Visual,TR,1,1,0.850595311,36,22.11.2017,1127,FALSE
Human,2,1,2,45,Visual,TR,1,1,0.817196725,36,22.11.2017,1127,FALSE
Human,2,1,2,46,Visual,TR,1,1,0.868136267,36,22.11.2017,1127,FALSE
Human,2,1,2,47,Visual,TR,1,1,0.751915414,36,22.11.2017,1127,FALSE
Human,2,1,2,8,Visual,TR,1,1,1.117344647,36,22.11.2017,1127,FALSE
Human,2,1,2,9,Visual,TR,1,1,1.03388798,36,22.11.2017,1127,FALSE
Human,2,1,2,10,Visual,TR,1,1,0.900619899,36,22.11.2017,1127,FALSE
Human,2,1,2,11,Visual,TR,1,1,0.967283098,36,22.11.2017,1127,FALSE
Human,2,1,2,12,Visual,TR,1,1,1.033825722,36,22.11.2017,1127,FALSE
Human,2,1,2,13,Visual,TR,1,1,1.001210482,36,22.11.2017,1127,FALSE
Human,2,1,2,14,Visual,TR,1,1,1.034820272,36,22.11.2017,1127,FALSE
Human,2,1,2,15,Visual,TR,1,1,0.950625967,36,22.11.2017,1127,FALSE
Human,2,1,2,16,Visual,TR,1,1,0.91727506,36,22.11.2017,1127,FALSE
Human,2,1,2,17,Visual,TR,1,1,0.850702095,36,22.11.2017,1127,FALSE
Human,2,1,2,18,Visual,TR,1,1,0.850651265,36,22.11.2017,1127,FALSE
Human,2,1,2,19,Visual,TR,1,1,0.900651816,36,22.11.2017,1127,FALSE
Human,2,1,2,20,Visual,TR,1,1,0.900548184,36,22.11.2017,1127,FALSE
Human,2,1,2,21,Visual,TR,1,1,0.967244089,36,22.11.2017,1127,FALSE
Human,2,1,2,22,Visual,TR,1,1,0.934097687,36,22.11.2017,1127,FALSE
Human,2,1,2,23,Visual,TR,1,1,0.950333986,36,22.11.2017,1127,FALSE
Human,2,1,2,24,Visual,TR,1,1,0.98401352,36,22.11.2017,1127,FALSE
Human,2,1,2,25,Visual,TR,1,1,1.017419199,36,22.11.2017,1127,FALSE
Human,2,1,2,26,Visual,TR,1,1,0.900661273,36,22.11.2017,1127,FALSE
Human,2,1,3,17,Visual,TR,1,1,0.803297854,36,22.11.2017,1208,FALSE
Human,2,1,3,18,Visual,TR,1,1,0.836497057,36,22.11.2017,1208,FALSE
Human,2,1,3,19,Visual,TR,1,1,0.937062816,36,22.11.2017,1208,FALSE
Human,2,1,3,20,Visual,TR,1,1,0.803176885,36,22.11.2017,1208,FALSE
Human,2,1,3,21,Visual,TR,1,1,0.803266331,36,22.11.2017,1208,FALSE
Human,2,1,1,0,Visual,TR,1,1,0.867316276,NaN,22.11.2017,1054,FALSE
Human,2,1,1,1,Visual,TR,1,1,1.067407141,NaN,22.11.2017,1054,FALSE
Human,2,1,1,2,Visual,TR,1,1,1.133948977,NaN,22.11.2017,1054,FALSE
Human,2,1,1,3,Visual,TR,1,1,1.101340435,NaN,22.11.2017,1054,FALSE
Human,2,1,1,4,Visual,TR,1,1,1.200754423,NaN,22.11.2017,1054,FALSE
Human,2,1,1,5,Visual,TR,1,1,1.084591888,NaN,22.11.2017,1054,FALSE
Human,2,1,1,6,Visual,TR,1,1,1.117143688,NaN,22.11.2017,1054,FALSE
Human,2,1,1,7,Visual,TR,1,1,1.117440004,NaN,22.11.2017,1054,FALSE
Human,2,1,1,8,Visual,TR,1,1,1.067438664,NaN,22.11.2017,1054,FALSE
Human,2,1,1,9,Visual,TR,1,1,1.050852854,NaN,22.11.2017,1054,FALSE
Human,2,1,1,10,Visual,TR,1,1,1.150792093,NaN,22.11.2017,1054,FALSE
Human,2,1,1,11,Visual,TR,1,1,1.03404126,NaN,22.11.2017,1054,FALSE
Human,2,1,1,12,Visual,TR,1,1,0.96730477,NaN,22.11.2017,1054,FALSE
Human,2,1,1,13,Visual,TR,1,1,0.934375483,NaN,22.11.2017,1054,FALSE
Human,2,1,1,14,Visual,TR,1,1,0.934031882,NaN,22.11.2017,1054,FALSE
Human,2,1,1,15,Visual,TR,1,1,1.034222517,NaN,22.11.2017,1054,FALSE
Human,2,1,2,48,Visual,TR,1,1,0.833948819,36,22.11.2017,1127,FALSE
Human,2,1,2,49,Visual,TR,1,1,0.884226773,36,22.11.2017,1127,FALSE
Human,2,1,3,0,Visual,TR,1,1,0.987151632,36,22.11.2017,1208,FALSE
Human,2,1,3,1,Visual,TR,1,1,1.020656608,36,22.11.2017,1208,FALSE
Human,2,1,3,2,Visual,TR,1,1,0.786573343,36,22.11.2017,1208,FALSE
Human,2,1,3,3,Visual,TR,1,1,0.836662553,36,22.11.2017,1208,FALSE
Human,2,1,3,4,Visual,TR,1,1,0.853390611,36,22.11.2017,1208,FALSE
Human,2,1,3,5,Visual,TR,1,1,1.003942735,36,22.11.2017,1208,FALSE
Human,2,1,3,6,Visual,TR,1,1,0.819497902,36,22.11.2017,1208,FALSE
Human,2,1,3,7,Visual,TR,1,1,0.819882482,36,22.11.2017,1208,FALSE
Human,2,1,3,8,Visual,TR,1,1,0.719457395,36,22.11.2017,1208,FALSE
Human,2,1,3,9,Visual,TR,1,1,0.786615505,36,22.11.2017,1208,FALSE
Human,2,1,3,10,Visual,TR,1,1,0.836618815,36,22.11.2017,1208,FALSE
Human,2,1,3,11,Visual,TR,1,1,0.853330323,36,22.11.2017,1208,FALSE
Human,2,1,3,12,Visual,TR,1,1,0.78648232,36,22.11.2017,1208,FALSE
Human,2,1,3,13,Visual,TR,1,1,0.819761119,36,22.11.2017,1208,FALSE
Human,2,1,3,14,Visual,TR,1,1,0.903504251,36,22.11.2017,1208,FALSE
Human,2,1,3,15,Visual,TR,1,1,0.920262255,36,22.11.2017,1208,FALSE
Human,2,1,3,16,Visual,TR,1,1,0.903510161,36,22.11.2017,1208,FALSE
Human,2,1,1,21,Visual,TR,1,1,1.06732794,NaN,22.11.2017,1054,FALSE
Human,2,1,1,22,Visual,TR,1,1,0.967266549,NaN,22.11.2017,1054,FALSE
Human,2,1,1,23,Visual,TR,1,1,0.934082713,NaN,22.11.2017,1054,FALSE
Human,2,1,1,24,Visual,TR,1,1,0.917405092,NaN,22.11.2017,1054,FALSE
Human,2,1,1,25,Visual,TR,1,1,1.017383735,NaN,22.11.2017,1054,FALSE
Human,2,1,1,26,Visual,TR,1,1,0.950836383,NaN,22.11.2017,1054,FALSE
Human,2,1,1,27,Visual,TR,1,1,0.950506574,NaN,22.11.2017,1054,FALSE
Human,2,1,1,19,Visual,TR,1,1,0.984067109,NaN,22.11.2017,1054,FALSE
Human,2,1,1,16,Visual,TR,1,1,1.000107572,NaN,22.11.2017,1054,FALSE
Human,2,1,1,17,Visual,TR,1,1,0.951309228,NaN,22.11.2017,1054,FALSE
Human,2,1,1,18,Visual,TR,1,1,0.967369392,NaN,22.11.2017,1054,FALSE
Human,2,1,1,20,Visual,TR,1,1,1.0173861,NaN,22.11.2017,1054,FALSE
Human,2,2,2,31,Visual,TR,1,1,1.284874459,38,04.12.2017,1146,FALSE
Human,2,2,2,34,Visual,TR,1,1,1.167270766,38,04.12.2017,1146,FALSE
Human,2,2,2,35,Visual,TR,1,1,1.267407136,38,04.12.2017,1146,FALSE
Human,2,2,2,32,Visual,TR,1,1,1.267373251,38,04.12.2017,1146,FALSE
Human,2,2,2,33,Visual,TR,1,1,1.150533957,38,04.12.2017,1146,FALSE
Human,2,2,2,15,Visual,TR,1,1,1.150996537,38,04.12.2017,1146,FALSE
Human,2,2,2,16,Visual,TR,1,1,1.118032782,38,04.12.2017,1146,FALSE
Human,2,2,2,17,Visual,TR,1,1,1.217461885,38,04.12.2017,1146,FALSE
Human,2,2,2,18,Visual,TR,1,1,1.367361075,38,04.12.2017,1146,FALSE
Human,2,2,2,19,Visual,TR,1,1,1.317476504,38,04.12.2017,1146,FALSE
Human,2,2,2,20,Visual,TR,1,1,1.267257408,38,04.12.2017,1146,FALSE
Human,2,2,2,21,Visual,TR,1,1,1.150738848,38,04.12.2017,1146,FALSE
Human,2,2,2,22,Visual,TR,1,1,1.234106494,38,04.12.2017,1146,FALSE
Human,2,2,2,23,Visual,TR,1,1,1.134197079,38,04.12.2017,1146,FALSE
Human,2,2,2,24,Visual,TR,1,1,1.167318836,38,04.12.2017,1146,FALSE
Human,2,2,2,25,Visual,TR,1,1,1.184076922,38,04.12.2017,1146,FALSE
Human,2,2,2,26,Visual,TR,1,1,1.284063565,38,04.12.2017,1146,FALSE
Human,2,2,2,27,Visual,TR,1,1,1.235102971,38,04.12.2017,1146,FALSE
Human,2,2,2,28,Visual,TR,1,1,1.634241406,38,04.12.2017,1146,FALSE
Human,2,2,2,29,Visual,TR,1,1,1.167312926,38,04.12.2017,1146,FALSE
Human,2,2,2,30,Visual,TR,1,1,1.250776319,38,04.12.2017,1146,FALSE
Human,2,2,1,0,Visual,TR,1,1,0.900773423,NaN,04.12.2017,1107,FALSE
Human,2,2,1,1,Visual,TR,1,1,1.100697062,NaN,04.12.2017,1107,FALSE
Human,2,2,1,2,Visual,TR,1,1,1.017363301,NaN,04.12.2017,1107,FALSE
Human,2,2,1,3,Visual,TR,1,1,1.167636811,NaN,04.12.2017,1107,FALSE
Human,2,2,1,4,Visual,TR,1,1,1.050686403,NaN,04.12.2017,1107,FALSE
Human,2,2,1,5,Visual,TR,1,1,1.150620641,NaN,04.12.2017,1107,FALSE
Human,2,2,1,6,Visual,TR,1,1,1.067399571,NaN,04.12.2017,1107,FALSE
Human,2,2,1,7,Visual,TR,1,1,1.184057615,NaN,04.12.2017,1107,FALSE
Human,2,2,1,8,Visual,TR,1,1,1.13402174,NaN,04.12.2017,1107,FALSE
Human,2,2,1,9,Visual,TR,1,1,1.267420927,NaN,04.12.2017,1107,FALSE
Human,2,2,1,10,Visual,TR,1,1,1.217399236,NaN,04.12.2017,1107,FALSE
Human,2,2,1,11,Visual,TR,1,1,1.16768961,NaN,04.12.2017,1107,FALSE
Human,2,2,1,12,Visual,TR,1,1,1.150515832,NaN,04.12.2017,1107,FALSE
Human,2,2,1,13,Visual,TR,1,1,1.183930741,NaN,04.12.2017,1107,FALSE
Human,2,2,1,14,Visual,TR,1,1,1.400798837,NaN,04.12.2017,1107,FALSE
Human,2,2,1,15,Visual,TR,1,1,1.300970197,NaN,04.12.2017,1107,FALSE
Human,2,2,1,16,Visual,TR,1,1,1.250734159,NaN,04.12.2017,1107,FALSE
Human,2,2,1,17,Visual,TR,1,1,1.267421715,NaN,04.12.2017,1107,FALSE
Human,2,2,1,18,Visual,TR,1,1,1.467534484,NaN,04.12.2017,1107,FALSE
Human,2,2,1,19,Visual,TR,1,1,1.484157421,NaN,04.12.2017,1107,FALSE
Human,2,2,1,20,Visual,TR,1,1,1.367491496,NaN,04.12.2017,1107,FALSE
Human,2,2,1,21,Visual,TR,1,1,1.367441455,NaN,04.12.2017,1107,FALSE
Human,2,2,1,22,Visual,TR,1,1,1.43414361,NaN,04.12.2017,1107,FALSE
Human,2,2,1,23,Visual,TR,1,1,1.517533715,NaN,04.12.2017,1107,FALSE
Human,2,2,1,24,Visual,TR,1,1,1.417479695,NaN,04.12.2017,1107,FALSE
Human,2,2,1,25,Visual,TR,1,1,1.400880793,NaN,04.12.2017,1107,FALSE
Human,2,2,1,26,Visual,TR,1,1,1.334064767,NaN,04.12.2017,1107,FALSE
Human,2,2,1,27,Visual,TR,1,1,1.217436668,NaN,04.12.2017,1107,FALSE
Human,2,2,1,28,Visual,TR,1,1,1.402027787,NaN,04.12.2017,1107,FALSE
Human,2,2,1,29,Visual,TR,1,1,1.550884005,NaN,04.12.2017,1107,FALSE
Human,2,2,1,30,Visual,TR,1,1,1.501321742,NaN,04.12.2017,1107,FALSE
Human,2,2,1,31,Visual,TR,1,1,1.518314664,NaN,04.12.2017,1107,FALSE
Human,2,2,1,32,Visual,TR,1,1,1.400807112,NaN,04.12.2017,1107,FALSE
Human,2,2,1,33,Visual,TR,1,1,1.483964351,NaN,04.12.2017,1107,FALSE
Human,2,2,1,34,Visual,TR,1,1,1.284017465,NaN,04.12.2017,1107,FALSE
Human,2,2,1,35,Visual,TR,1,1,1.517491555,NaN,04.12.2017,1107,FALSE
Human,2,2,1,36,Visual,TR,1,1,1.351170379,NaN,04.12.2017,1107,FALSE
Human,2,2,1,37,Visual,TR,1,1,1.367543113,NaN,04.12.2017,1107,FALSE
Human,2,2,1,38,Visual,TR,1,1,1.434186558,NaN,04.12.2017,1107,FALSE
Human,2,2,1,39,Visual,TR,1,1,1.417394193,NaN,04.12.2017,1107,FALSE
Human,2,2,1,40,Visual,TR,1,1,1.517609367,NaN,04.12.2017,1107,FALSE
Human,2,2,1,41,Visual,TR,1,1,1.434240145,NaN,04.12.2017,1107,FALSE
Human,2,2,1,42,Visual,TR,1,1,1.317326776,NaN,04.12.2017,1107,FALSE
Human,2,2,1,43,Visual,TR,1,1,1.517434422,NaN,04.12.2017,1107,FALSE
Human,2,2,1,44,Visual,TR,1,1,1.284117152,NaN,04.12.2017,1107,FALSE
Human,2,2,1,45,Visual,TR,1,1,1.584184647,NaN,04.12.2017,1107,FALSE
Human,2,2,1,46,Visual,TR,1,1,1.234093097,NaN,04.12.2017,1107,FALSE
Human,2,2,1,47,Visual,TR,1,1,1.317431585,NaN,04.12.2017,1107,FALSE
Human,2,2,1,48,Visual,TR,1,1,1.25068924,NaN,04.12.2017,1107,FALSE
Human,2,2,1,49,Visual,TR,1,1,1.367569906,NaN,04.12.2017,1107,FALSE
Human,2,2,2,0,Visual,TR,1,1,1.034182855,38,04.12.2017,1146,FALSE
Human,2,2,2,1,Visual,TR,1,1,1.084065062,38,04.12.2017,1146,FALSE
Human,2,2,2,2,Visual,TR,1,1,1.284087206,38,04.12.2017,1146,FALSE
Human,2,2,2,3,Visual,TR,1,1,1.134056019,38,04.12.2017,1146,FALSE
Human,2,2,2,4,Visual,TR,1,1,1.217360622,38,04.12.2017,1146,FALSE
Human,2,2,2,5,Visual,TR,1,1,1.234106099,38,04.12.2017,1146,FALSE
Human,2,2,2,6,Visual,TR,1,1,1.367451306,38,04.12.2017,1146,FALSE
Human,2,2,2,7,Visual,TR,1,1,1.300531258,38,04.12.2017,1146,FALSE
Human,2,2,2,8,Visual,TR,1,1,0.950663511,38,04.12.2017,1146,FALSE
Human,2,2,2,9,Visual,TR,1,1,1.083994139,38,04.12.2017,1146,FALSE
Human,2,2,2,10,Visual,TR,1,1,1.001038244,38,04.12.2017,1146,FALSE
Human,2,2,2,11,Visual,TR,1,1,1.100699426,38,04.12.2017,1146,FALSE
Human,2,2,2,12,Visual,TR,1,1,1.267394922,38,04.12.2017,1146,FALSE
Human,2,2,2,13,Visual,TR,1,1,1.034789252,38,04.12.2017,1146,FALSE
Human,2,2,2,14,Visual,TR,1,1,1.033994907,38,04.12.2017,1146,FALSE
Human,2,2,3,4,Visual,TR,1,1,0.983918053,38,04.12.2017,1225,FALSE
Human,2,2,3,5,Visual,TR,1,1,0.950637899,38,04.12.2017,1225,FALSE
Human,2,2,3,6,Visual,TR,1,1,1.034016972,38,04.12.2017,1225,FALSE
Human,2,2,3,7,Visual,TR,1,1,1.050567803,38,04.12.2017,1225,FALSE
Human,2,2,3,8,Visual,TR,1,1,1.05073211,38,04.12.2017,1225,FALSE
Human,2,2,3,9,Visual,TR,1,1,0.800594498,38,04.12.2017,1225,FALSE
Human,2,2,3,10,Visual,TR,1,1,0.817101199,38,04.12.2017,1225,FALSE
Human,2,2,3,11,Visual,TR,1,1,1.017304592,38,04.12.2017,1225,FALSE
Human,2,2,3,12,Visual,TR,1,1,1.117301086,38,04.12.2017,1225,FALSE
Human,2,2,3,13,Visual,TR,1,1,1.134039865,38,04.12.2017,1225,FALSE
Human,2,2,3,14,Visual,TR,1,1,1.067434639,38,04.12.2017,1225,FALSE
Human,2,2,3,15,Visual,TR,1,1,1.134054837,38,04.12.2017,1225,FALSE
Human,2,2,3,16,Visual,TR,1,1,1.300794464,38,04.12.2017,1225,FALSE
Human,2,2,3,17,Visual,TR,1,1,1.117377132,38,04.12.2017,1225,FALSE
Human,2,2,3,18,Visual,TR,1,1,1.217223503,38,04.12.2017,1225,FALSE
Human,2,2,3,19,Visual,TR,1,1,1.217402388,38,04.12.2017,1225,FALSE
Human,2,2,3,20,Visual,TR,1,1,1.067292003,38,04.12.2017,1225,FALSE
Human,2,2,3,21,Visual,TR,1,1,1.217400024,38,04.12.2017,1225,FALSE
Human,2,2,3,22,Visual,TR,1,1,1.084353879,38,04.12.2017,1225,FALSE
Human,2,2,3,23,Visual,TR,1,1,1.167411825,38,04.12.2017,1225,FALSE
Human,2,2,3,24,Visual,TR,1,1,1.317659723,38,04.12.2017,1225,FALSE
Human,2,2,3,25,Visual,TR,1,1,1.200741231,38,04.12.2017,1225,FALSE
Human,2,2,2,36,Visual,TR,1,1,1.350794089,38,04.12.2017,1146,FALSE
Human,2,2,2,37,Visual,TR,1,1,1.083929913,38,04.12.2017,1146,FALSE
Human,2,2,2,38,Visual,TR,1,1,1.550781559,38,04.12.2017,1146,FALSE
Human,2,2,2,39,Visual,TR,1,1,1.200745172,38,04.12.2017,1146,FALSE
Human,2,2,2,40,Visual,TR,1,1,1.184109232,38,04.12.2017,1146,FALSE
Human,2,2,2,41,Visual,TR,1,1,1.233638791,38,04.12.2017,1146,FALSE
Human,2,2,2,42,Visual,TR,1,1,1.233833437,38,04.12.2017,1146,FALSE
Human,2,2,2,43,Visual,TR,1,1,1.200748324,38,04.12.2017,1146,FALSE
Human,2,2,2,44,Visual,TR,1,1,1.033989391,38,04.12.2017,1146,FALSE
Human,2,2,2,45,Visual,TR,1,1,1.184131297,38,04.12.2017,1146,FALSE
Human,2,2,2,46,Visual,TR,1,1,1.08439801,38,04.12.2017,1146,FALSE
Human,2,2,2,47,Visual,TR,1,1,1.100695486,38,04.12.2017,1146,FALSE
Human,2,2,2,48,Visual,TR,1,1,1.201063146,38,04.12.2017,1146,FALSE
Human,2,2,2,49,Visual,TR,1,1,1.167276676,38,04.12.2017,1146,FALSE
Human,2,2,3,0,Visual,TR,1,1,0.90068989,38,04.12.2017,1225,FALSE
Human,2,2,3,1,Visual,TR,1,1,0.900652853,38,04.12.2017,1225,FALSE
Human,2,2,3,2,Visual,TR,1,1,0.917368384,38,04.12.2017,1225,FALSE
Human,2,2,3,3,Visual,TR,1,1,0.933950343,38,04.12.2017,1225,FALSE
Human,2,2,3,44,Visual,TR,1,1,1.050587898,38,04.12.2017,1225,FALSE
Human,2,2,3,45,Visual,TR,1,1,1.150678168,38,04.12.2017,1225,FALSE
Human,2,2,3,46,Visual,TR,1,1,1.234000896,38,04.12.2017,1225,FALSE
Human,2,2,3,47,Visual,TR,1,1,1.351059659,38,04.12.2017,1225,FALSE
Human,2,2,3,48,Visual,TR,1,1,0.850770251,38,04.12.2017,1225,FALSE
Human,2,2,3,49,Visual,TR,1,1,1.300781067,38,04.12.2017,1225,FALSE
Human,2,2,3,36,Visual,TR,1,1,1.26751628,38,04.12.2017,1225,FALSE
Human,2,2,3,37,Visual,TR,1,1,1.217729819,38,04.12.2017,1225,FALSE
Human,2,2,3,38,Visual,TR,1,1,1.017243913,38,04.12.2017,1225,FALSE
Human,2,2,3,26,Visual,TR,1,1,1.400686935,38,04.12.2017,1225,FALSE
Human,2,2,3,27,Visual,TR,1,1,1.200654547,38,04.12.2017,1225,FALSE
Human,2,2,3,28,Visual,TR,1,1,1.100672238,38,04.12.2017,1225,FALSE
Human,2,2,3,29,Visual,TR,1,1,1.334487551,38,04.12.2017,1225,FALSE
Human,2,2,3,30,Visual,TR,1,1,1.30076176,38,04.12.2017,1225,FALSE
Human,2,2,3,31,Visual,TR,1,1,1.417442657,38,04.12.2017,1225,FALSE
Human,2,2,3,32,Visual,TR,1,1,1.484051429,38,04.12.2017,1225,FALSE
Human,2,2,3,33,Visual,TR,1,1,1.350820883,38,04.12.2017,1225,FALSE
Human,2,2,3,34,Visual,TR,1,1,1.284147491,38,04.12.2017,1225,FALSE
Human,2,2,3,35,Visual,TR,1,1,1.317247972,38,04.12.2017,1225,FALSE
Human,2,2,3,40,Visual,TR,1,1,0.934027965,38,04.12.2017,1225,FALSE
Human,2,2,3,41,Visual,TR,1,1,0.900631969,38,04.12.2017,1225,FALSE
Human,2,2,3,42,Visual,TR,1,1,0.967359736,38,04.12.2017,1225,FALSE
Human,2,2,3,39,Visual,TR,1,1,0.850600428,38,04.12.2017,1225,FALSE
Human,2,2,3,43,Visual,TR,1,1,1.050700588,38,04.12.2017,1225,FALSE
Human,3,1,2,0,Visual,TR,1,1,0.467217688,36,15.11.2017,1142,TRUE
Human,3,1,2,1,Visual,TR,1,1,0.567144712,36,15.11.2017,1142,TRUE
Human,3,1,2,2,Visual,TR,1,1,0.217484057,36,15.11.2017,1142,TRUE
Human,3,1,2,3,Visual,TR,1,1,0.18367055,36,15.11.2017,1142,TRUE
Human,3,1,2,4,Visual,TR,1,1,0.233714446,36,15.11.2017,1142,TRUE
Human,3,1,2,5,Visual,TR,1,1,0.200415158,36,15.11.2017,1142,TRUE
Human,3,1,2,6,Visual,TR,1,1,0.18374857,36,15.11.2017,1142,TRUE
Human,3,1,2,7,Visual,TR,1,1,0.617200823,36,15.11.2017,1142,TRUE
Human,3,1,2,8,Visual,TR,1,1,0.200413581,36,15.11.2017,1142,TRUE
Human,3,1,2,9,Visual,TR,1,1,0.200328863,36,15.11.2017,1142,TRUE
