Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Accuracy,Range,AgeGroup
Human,99,99,4,58,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.41540154,0,Short,Adults
Human,99,99,4,59,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.461698449,0,Short,Adults
Human,99,99,4,60,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.469326898,0,Short,Adults
Human,99,99,4,61,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.659174982,1,Short,Adults
Human,99,99,4,62,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.583400726,1,Short,Adults
Human,99,99,4,63,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.476438456,0,Short,Adults
Human,99,99,4,64,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.431337103,1,Short,Adults
Human,99,99,4,65,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.572274054,1,Short,Adults
Human,99,99,4,66,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.477760679,1,Short,Adults
Human,99,99,4,67,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.666296318,0,Short,Adults
Human,99,99,4,68,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.526479812,0,Short,Adults
Human,99,99,4,69,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.587776728,1,Short,Adults
Human,99,99,4,70,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.491915352,1,Short,Adults
Human,100,100,1,11,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.914140873,1,Long,Adults
Human,100,100,1,12,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.529970924,0,Long,Adults
Human,100,100,1,13,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.203185446,1,Long,Adults
Human,100,100,1,14,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.061421827,0,Long,Adults
Human,100,100,1,15,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.277541034,1,Long,Adults
Human,100,100,1,16,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.126882301,1,Long,Adults
Human,100,100,1,17,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.343372175,0,Long,Adults
Human,100,100,1,18,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.135818305,1,Long,Adults
Human,100,100,1,19,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.964403562,1,Long,Adults
Human,100,100,1,20,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.079394724,1,Long,Adults
Human,100,100,1,21,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.108586293,1,Long,Adults
Human,100,100,1,22,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.190918774,1,Long,Adults
Human,100,100,1,23,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.015987585,0,Long,Adults
Human,100,100,1,24,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.228750346,0,Long,Adults
Human,100,100,1,25,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.133593415,0,Long,Adults
Human,100,100,2,26,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.93144177,1,Long,Adults
Human,100,100,2,27,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.290878818,1,Long,Adults
Human,100,100,2,28,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.303717935,1,Long,Adults
Human,100,100,2,29,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.29509882,0,Long,Adults
Human,100,100,2,30,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.146688976,0,Long,Adults
Human,100,100,2,31,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.196993443,1,Long,Adults
Human,100,100,2,32,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.183579215,0,Long,Adults
Human,100,100,2,33,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.2760717,0,Long,Adults
Human,100,100,2,34,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.231475681,0,Long,Adults
Human,100,100,2,35,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.290511262,1,Long,Adults
Human,100,100,2,36,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.859309293,1,Long,Adults
Human,100,100,2,37,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.285783705,0,Long,Adults
Human,100,100,2,38,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.314082828,0,Long,Adults
Human,100,100,2,39,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.097341843,1,Long,Adults
Human,100,100,2,40,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.435434883,1,Long,Adults
Human,100,100,3,41,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.416788207,0,Long,Adults
Human,100,100,3,42,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.308788604,0,Long,Adults
Human,100,100,3,43,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.360436183,0,Long,Adults
Human,100,100,3,44,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.281131703,0,Long,Adults
Human,100,100,3,45,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.244768131,0,Long,Adults
Human,100,100,3,46,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.137858306,1,Long,Adults
Human,100,100,3,47,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.273960588,1,Long,Adults
Human,100,100,3,48,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.274265477,0,Long,Adults
Human,100,100,3,49,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.408680648,1,Long,Adults
Human,100,100,3,50,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.975915567,0,Long,Adults
Human,100,100,3,51,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.850084845,0,Long,Adults
Human,100,100,3,52,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.193924997,0,Long,Adults
Human,100,100,3,53,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.507639803,0,Long,Adults
Human,100,100,3,54,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.506605581,0,Long,Adults
Human,100,100,3,55,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.41942732,1,Long,Adults
Human,100,100,4,56,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.611192738,0,Long,Adults
Human,100,100,4,57,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.542442486,1,Long,Adults
Human,100,100,4,58,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.20474278,1,Long,Adults
Human,100,100,4,59,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.940211996,0,Long,Adults
Human,100,100,4,60,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.093963175,1,Long,Adults
Human,100,100,4,61,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.944644886,1,Long,Adults
Human,100,100,4,62,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.264825918,1,Long,Adults
Human,100,100,4,63,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.261050361,1,Long,Adults
Human,100,100,4,64,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.432709103,0,Long,Adults
Human,100,100,4,65,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.322387721,0,Long,Adults
Human,100,100,4,66,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.194450331,1,Long,Adults
Human,100,100,4,67,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.622257632,0,Long,Adults
Human,100,100,4,68,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.423481544,0,Long,Adults
Human,100,100,4,69,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.741824796,0,Long,Adults
Human,100,100,4,70,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.38490686,0,Long,Adults
Human,100,100,1,11,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.681521214,1,Short,Adults
Human,100,100,1,12,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.639730973,0,Short,Adults
Human,100,100,1,13,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.742401241,1,Short,Adults
Human,100,100,1,14,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.927943546,1,Short,Adults
Human,100,100,1,15,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.788679484,1,Short,Adults
Human,100,100,1,16,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.502537134,1,Short,Adults
Human,100,100,1,17,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.611961183,0,Short,Adults
Human,100,100,1,18,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.398641088,0,Short,Adults
Human,100,100,1,19,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.484189571,1,Short,Adults
Human,100,100,1,20,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.918016875,0,Short,Adults
Human,100,100,1,21,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.964462229,1,Short,Adults
Human,100,100,1,22,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.797891044,1,Short,Adults
Human,100,100,1,23,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.610586071,0,Short,Adults
Human,100,100,1,24,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.437864661,1,Short,Adults
Human,100,100,1,25,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.548993599,1,Short,Adults
Human,100,100,2,26,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.873155077,1,Short,Adults
Human,100,100,2,27,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.875092411,1,Short,Adults
Human,100,100,2,28,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.773559921,1,Short,Adults
Human,100,100,2,29,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.030764036,0,Short,Adults
Human,100,100,2,30,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.880433302,1,Short,Adults
Human,100,100,2,31,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.988231128,0,Short,Adults
Human,100,100,2,32,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.666804763,0,Short,Adults
Human,100,100,2,33,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.612168294,0,Short,Adults
Human,100,100,2,34,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,1.196772554,0,Short,Adults
Human,100,100,2,35,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.957812893,1,Short,Adults
Human,100,100,2,36,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.742388797,1,Short,Adults
Human,100,100,2,37,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.958455559,1,Short,Adults
Human,100,100,2,38,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.764103473,1,Short,Adults
Human,100,100,2,39,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.594465175,0,Short,Adults
Human,100,100,2,40,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.448126888,0,Short,Adults
Human,100,100,3,41,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.47979668,1,Short,Adults
Human,100,100,3,42,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.379435746,0,Short,Adults
Human,100,100,3,43,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.521427809,1,Short,Adults
Human,100,100,3,44,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.947203999,0,Short,Adults
Human,100,100,3,45,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.547961155,1,Short,Adults
Human,100,100,3,46,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.544858042,0,Short,Adults
Human,100,100,3,47,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.778367924,0,Short,Adults
Human,100,100,3,48,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.560508271,1,Short,Adults
Human,100,100,3,49,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.941399107,0,Short,Adults
Human,100,100,3,50,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.541068707,1,Short,Adults
Human,100,100,3,51,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.835138616,0,Short,Adults
Human,100,100,3,52,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.995184909,1,Short,Adults
Human,100,100,3,53,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.867073741,1,Short,Adults
Human,100,100,3,54,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.914504429,0,Short,Adults
Human,100,100,3,55,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.731040792,0,Short,Adults
Human,100,100,4,56,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.59163273,0,Short,Adults
Human,100,100,4,57,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.843772397,0,Short,Adults
Human,100,100,4,58,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.878383524,1,Short,Adults
Human,100,100,4,59,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.584183837,1,Short,Adults
Human,100,100,4,60,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.909947538,0,Short,Adults
Human,100,100,4,61,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.513722473,1,Short,Adults
Human,100,100,4,62,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.643890975,1,Short,Adults
Human,100,100,4,63,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.687083883,0,Short,Adults
Human,100,100,4,64,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.426054434,1,Short,Adults
Human,100,100,4,65,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.513082028,1,Short,Adults
Human,100,100,4,66,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.919535542,0,Short,Adults
Human,100,100,4,67,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.492531797,1,Short,Adults
Human,100,100,4,68,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.596825176,1,Short,Adults
Human,100,100,4,69,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.585271838,0,Short,Adults
Human,100,100,4,70,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,1.025328478,0,Short,Adults
Human,101,101,1,11,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.840310618,1,Long,Adults
Human,101,101,1,12,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.956930225,1,Long,Adults
Human,101,101,1,13,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.813517717,1,Long,Adults
Human,101,101,1,14,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.195922776,1,Long,Adults
Human,101,101,1,15,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.922623099,1,Long,Adults
Human,101,101,1,16,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.739611462,0,Long,Adults
Human,101,101,1,17,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.563685162,0,Long,Adults
Human,101,101,1,18,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.282531703,1,Long,Adults
Human,101,101,1,19,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.438221106,0,Long,Adults
Human,101,101,1,20,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.086284061,1,Long,Adults
Human,101,101,1,21,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.553938935,0,Long,Adults
Human,101,101,1,22,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.942954219,1,Long,Adults
Human,101,101,1,23,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.463133117,1,Long,Adults
Human,101,101,1,24,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.016808918,1,Long,Adults
Human,101,101,1,25,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.262774806,0,Long,Adults
Human,101,101,2,26,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.538942928,0,Long,Adults
Human,101,101,2,27,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.781122147,0,Long,Adults
Human,101,101,2,28,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.35756107,1,Long,Adults
Human,101,101,2,29,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.432890437,0,Long,Adults
Human,101,101,2,30,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.877951524,0,Long,Adults
Human,101,101,2,31,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.968049341,1,Long,Adults
Human,101,101,2,32,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.067858719,1,Long,Adults
Human,101,101,2,33,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.951224,1,Long,Adults
Human,101,101,2,34,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.172216543,0,Long,Adults
Human,101,101,2,35,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.265730807,1,Long,Adults
Human,101,101,2,36,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.628698524,0,Long,Adults
Human,101,101,2,37,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.88651286,1,Long,Adults
Human,101,101,2,38,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.244791242,0,Long,Adults
Human,101,101,2,39,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.419884653,1,Long,Adults
Human,101,101,2,40,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.206348114,1,Long,Adults
Human,101,101,3,41,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,0.726494567,0,Long,Adults
Human,101,101,3,42,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.757437692,1,Long,Adults
Human,101,101,3,43,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.019462253,0,Long,Adults
Human,101,101,3,44,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.759241693,0,Long,Adults
Human,101,101,3,45,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.367999297,1,Long,Adults
Human,101,101,3,46,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.991033796,0,Long,Adults
Human,101,101,3,47,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.020359142,1,Long,Adults
Human,101,101,3,48,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.624134078,0,Long,Adults
Human,101,101,3,49,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.349497955,1,Long,Adults
Human,101,101,3,50,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.027465368,1,Long,Adults
Human,101,101,3,51,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.810706605,0,Long,Adults
Human,101,101,3,52,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.22021212,1,Long,Adults
Human,101,101,3,53,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.012204916,1,Long,Adults
Human,101,101,3,54,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.000912912,0,Long,Adults
Human,101,101,3,55,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.685002549,0,Long,Adults
Human,101,101,4,56,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.887799972,1,Long,Adults
Human,101,101,4,57,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.839129729,0,Long,Adults
Human,101,101,4,58,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,1.163735651,0,Long,Adults
Human,101,101,4,59,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.92260621,1,Long,Adults
Human,101,101,4,60,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,0.989275129,0,Long,Adults
Human,101,101,4,61,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.132202748,1,Long,Adults
Human,101,101,4,62,Visual,TR,0.9;1;1.1;1.2;1.3,1,0.632715859,0,Long,Adults
Human,101,101,4,63,Visual,TR,0.9;1;1.1;1.2;1.3,1.3,1.303342379,1,Long,Adults
Human,101,101,4,64,Visual,TR,0.9;1;1.1;1.2;1.3,1,1.176375212,0,Long,Adults
Human,101,101,4,65,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.053069823,1,Long,Adults
Human,101,101,4,66,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,0.838411951,0,Long,Adults
Human,101,101,4,67,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.602526512,0,Long,Adults
Human,101,101,4,68,Visual,TR,0.9;1;1.1;1.2;1.3,1.1,1.287494372,1,Long,Adults
Human,101,101,4,69,Visual,TR,0.9;1;1.1;1.2;1.3,1.2,1.053324935,1,Long,Adults
Human,101,101,4,70,Visual,TR,0.9;1;1.1;1.2;1.3,0.9,0.996419576,1,Long,Adults
Human,101,101,1,11,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.476481123,1,Short,Adults
Human,101,101,1,12,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.900688867,1,Short,Adults
Human,101,101,1,13,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.490355351,0,Short,Adults
Human,101,101,1,14,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.816861719,1,Short,Adults
Human,101,101,1,15,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.695896332,1,Short,Adults
Human,101,101,1,16,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.483670459,1,Short,Adults
Human,101,101,1,17,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.884009749,1,Short,Adults
Human,101,101,1,18,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.624766522,1,Short,Adults
Human,101,101,1,19,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.608909182,0,Short,Adults
Human,101,101,1,20,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.592609174,0,Short,Adults
Human,101,101,1,21,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.820560831,1,Short,Adults
Human,101,101,1,22,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.514390029,0,Short,Adults
Human,101,101,1,23,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.773574588,1,Short,Adults
Human,101,101,1,24,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.651638534,0,Short,Adults
Human,101,101,1,25,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.521328254,0,Short,Adults
Human,101,101,2,26,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.610801183,1,Short,Adults
Human,101,101,2,27,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.522869588,0,Short,Adults
Human,101,101,2,28,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.404450424,0,Short,Adults
Human,101,101,2,29,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.63476786,1,Short,Adults
Human,101,101,2,30,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.589235839,0,Short,Adults
Human,101,101,2,31,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.59506962,1,Short,Adults
Human,101,101,2,32,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.436623772,0,Short,Adults
Human,101,101,2,33,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.403210423,0,Short,Adults
Human,101,101,2,34,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.677480768,1,Short,Adults
Human,101,101,2,35,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.475892678,0,Short,Adults
Human,101,101,2,36,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.46559934,0,Short,Adults
Human,101,101,2,37,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.405227758,1,Short,Adults
Human,101,101,2,38,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.569946498,1,Short,Adults
Human,101,101,2,39,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.371003743,0,Short,Adults
Human,101,101,2,40,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.360184182,0,Short,Adults
Human,101,101,3,41,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.905968869,1,Short,Adults
Human,101,101,3,42,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.699327444,0,Short,Adults
Human,101,101,3,43,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.659875871,1,Short,Adults
Human,101,101,3,44,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.646469198,0,Short,Adults
Human,101,101,3,45,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.515430474,1,Short,Adults
Human,101,101,3,46,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.488853128,1,Short,Adults
Human,101,101,3,47,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.745953687,1,Short,Adults
Human,101,101,3,48,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.499806911,0,Short,Adults
Human,101,101,3,49,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.620670965,0,Short,Adults
Human,101,101,3,50,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.782698592,1,Short,Adults
Human,101,101,3,51,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.505798914,0,Short,Adults
Human,101,101,3,52,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.507357137,1,Short,Adults
Human,101,101,3,53,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.483269126,0,Short,Adults
Human,101,101,3,54,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.521909587,1,Short,Adults
Human,101,101,3,55,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.707860337,0,Short,Adults
Human,101,101,4,56,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.518561586,1,Short,Adults
Human,101,101,4,57,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.803976824,1,Short,Adults
Human,101,101,4,58,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.8,0.651751868,0,Short,Adults
Human,101,101,4,59,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.88500886,1,Short,Adults
Human,101,101,4,60,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.5,0.748096355,0,Short,Adults
Human,101,101,4,61,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.473537566,0,Short,Adults
Human,101,101,4,62,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.456863336,0,Short,Adults
Human,101,101,4,63,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.725980789,1,Short,Adults
Human,101,101,4,64,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.9,0.765885696,1,Short,Adults
Human,101,101,4,65,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.7,0.47970868,0,Short,Adults
Human,101,101,4,66,Visual,TR,0.5;0.6;0.7;0.8;0.9,0.6,0.400454867,0,Short,Adults
